,fertilizer,n,p,k
1687,Phosphate rock,87.0,1566,87
1688,Phosphate rock,88.0,1584,88
1689,Phosphate rock,89.0,1602,89
1690,Phosphate rock,90.0,1620,90
1691,Phosphate rock,91.0,1638,91
1692,Phosphate rock,92.0,1656,92
1693,Phosphate rock,93.0,1674,93
1694,Phosphate rock,94.0,1692,94
1695,Phosphate rock,95.0,1710,95
1696,Phosphate rock,96.0,1728,96
1697,Phosphate rock,97.0,1746,97
1698,Phosphate rock,98.0,1764,98
1699,Phosphate rock,99.0,1782,99
1700,Phosphate rock,100.0,1800,100
1701,Phosphate rock,101.0,1818,101
1702,Phosphate rock,102.0,1836,102
1703,Phosphate rock,103.0,1854,103
1704,Phosphate rock,104.0,1872,104
1705,Phosphate rock,105.0,1890,105
1706,Phosphate rock,106.0,1908,106
1707,Phosphate rock,107.0,1926,107
1708,Phosphate rock,108.0,1944,108
1709,Phosphate rock,109.0,1962,109
1710,Phosphate rock,110.0,1980,110
1711,Phosphate rock,111.0,1998,111
1712,Phosphate rock,112.0,2016,112
1713,Phosphate rock,113.0,2034,113
1714,Phosphate rock,114.0,2052,114
1715,Phosphate rock,115.0,2070,115
1716,Phosphate rock,116.0,2088,116
1717,Phosphate rock,117.0,2106,117
1718,Phosphate rock,118.0,2124,118
1719,Phosphate rock,119.0,2142,119
1720,Phosphate rock,120.0,2160,120
1721,Phosphate rock,121.0,2178,121
1722,Phosphate rock,122.0,2196,122
1723,Phosphate rock,123.0,2214,123
1724,Phosphate rock,124.0,2232,124
1725,Phosphate rock,125.0,2250,125
1726,Phosphate rock,126.0,2268,126
1727,Phosphate rock,127.0,2286,127
1728,Phosphate rock,128.0,2304,128
1729,Phosphate rock,129.0,2322,129
1730,Phosphate rock,130.0,2340,130
1731,Phosphate rock,131.0,2358,131
1732,Phosphate rock,132.0,2376,132
1733,Phosphate rock,133.0,2394,133
1734,Phosphate rock,134.0,2412,134
1735,Phosphate rock,135.0,2430,135
1736,Phosphate rock,136.0,2448,136
1737,Phosphate rock,137.0,2466,137
1738,Phosphate rock,138.0,2484,138
1739,Phosphate rock,139.0,2502,139
1740,Phosphate rock,140.0,2520,140
1741,Phosphate rock,141.0,2538,141
1742,Phosphate rock,142.0,2556,142
1743,Phosphate rock,143.0,2574,143
1744,Phosphate rock,144.0,2592,144
1745,Phosphate rock,145.0,2610,145
1746,Phosphate rock,146.0,2628,146
1747,Phosphate rock,147.0,2646,147
1748,Phosphate rock,148.0,2664,148
1749,Phosphate rock,149.0,2682,149
1750,Phosphate rock,150.0,2700,150
1751,Phosphate rock,151.0,2718,151
1752,Phosphate rock,152.0,2736,152
1753,Phosphate rock,153.0,2754,153
1754,Phosphate rock,154.0,2772,154
1755,Phosphate rock,155.0,2790,155
1756,Phosphate rock,156.0,2808,156
1757,Phosphate rock,157.0,2826,157
1758,Phosphate rock,158.0,2844,158
1759,Phosphate rock,159.0,2862,159
1760,Phosphate rock,160.0,2880,160
1761,Phosphate rock,161.0,2898,161
1762,Phosphate rock,162.0,2916,162
1763,Phosphate rock,163.0,2934,163
1764,Phosphate rock,164.0,2952,164
1765,Phosphate rock,165.0,2970,165
1766,Phosphate rock,166.0,2988,166
1767,Phosphate rock,167.0,3006,167
1768,Phosphate rock,168.0,3024,168
1769,Phosphate rock,169.0,3042,169
1770,Phosphate rock,170.0,3060,170
1771,Phosphate rock,171.0,3078,171
1772,Phosphate rock,172.0,3096,172
1773,Phosphate rock,173.0,3114,173
1774,Phosphate rock,174.0,3132,174
1775,Phosphate rock,175.0,3150,175
1776,Phosphate rock,176.0,3168,176
1777,Phosphate rock,177.0,3186,177
1778,Phosphate rock,178.0,3204,178
1779,Phosphate rock,179.0,3222,179
1780,Phosphate rock,180.0,3240,180
1781,Phosphate rock,181.0,3258,181
1782,Phosphate rock,182.0,3276,182
1783,Phosphate rock,183.0,3294,183
1784,Phosphate rock,184.0,3312,184
1785,Phosphate rock,185.0,3330,185
1786,Phosphate rock,186.0,3348,186
1787,Phosphate rock,187.0,3366,187
1788,Phosphate rock,188.0,3384,188
1789,Phosphate rock,189.0,3402,189
1790,Phosphate rock,190.0,3420,190
1791,Phosphate rock,191.0,3438,191
1792,Phosphate rock,192.0,3456,192
1793,Phosphate rock,193.0,3474,193
1794,Phosphate rock,194.0,3492,194
1795,Phosphate rock,195.0,3510,195
1796,Phosphate rock,196.0,3528,196
1797,Phosphate rock,197.0,3546,197
1798,Phosphate rock,198.0,3564,198
1799,Phosphate rock,199.0,3582,199
1800,Superphosphates above 35%,0.0,0,0
1801,Superphosphates above 35%,1.0,41,1
1802,Superphosphates above 35%,2.0,82,2
1803,Superphosphates above 35%,3.0,123,3
1804,Superphosphates above 35%,4.0,164,4
1805,Superphosphates above 35%,5.0,205,5
1806,Superphosphates above 35%,6.0,246,6
1807,Superphosphates above 35%,7.0,287,7
1808,Superphosphates above 35%,8.0,328,8
1809,Superphosphates above 35%,9.0,369,9
1810,Superphosphates above 35%,10.0,410,10
1811,Superphosphates above 35%,11.0,451,11
1812,Superphosphates above 35%,12.0,492,12
1813,Superphosphates above 35%,13.0,533,13
1814,Superphosphates above 35%,14.0,574,14
1815,Superphosphates above 35%,15.0,615,15
1816,Superphosphates above 35%,16.0,656,16
1817,Superphosphates above 35%,17.0,697,17
1818,Superphosphates above 35%,18.0,738,18
1819,Superphosphates above 35%,19.0,779,19
1820,Superphosphates above 35%,20.0,820,20
1821,Superphosphates above 35%,21.0,861,21
1822,Superphosphates above 35%,22.0,902,22
1823,Superphosphates above 35%,23.0,943,23
1824,Superphosphates above 35%,24.0,984,24
1825,Superphosphates above 35%,25.0,1025,25
1826,Superphosphates above 35%,26.0,1066,26
1827,Superphosphates above 35%,27.0,1107,27
1828,Superphosphates above 35%,28.0,1148,28
1829,Superphosphates above 35%,29.0,1189,29
1830,Superphosphates above 35%,30.0,1230,30
1831,Superphosphates above 35%,31.0,1271,31
1832,Superphosphates above 35%,32.0,1312,32
1833,Superphosphates above 35%,33.0,1353,33
1834,Superphosphates above 35%,34.0,1394,34
1835,Superphosphates above 35%,35.0,1435,35
1836,Superphosphates above 35%,36.0,1476,36
1837,Superphosphates above 35%,37.0,1517,37
1838,Superphosphates above 35%,38.0,1558,38
1839,Superphosphates above 35%,39.0,1599,39
1840,Superphosphates above 35%,40.0,1640,40
1841,Superphosphates above 35%,41.0,1681,41
1842,Superphosphates above 35%,42.0,1722,42
1843,Superphosphates above 35%,43.0,1763,43
1844,Superphosphates above 35%,44.0,1804,44
1845,Superphosphates above 35%,45.0,1845,45
1846,Superphosphates above 35%,46.0,1886,46
1847,Superphosphates above 35%,47.0,1927,47
1848,Superphosphates above 35%,48.0,1968,48
1849,Superphosphates above 35%,49.0,2009,49
1850,Superphosphates above 35%,50.0,2050,50
1851,Superphosphates above 35%,51.0,2091,51
1852,Superphosphates above 35%,52.0,2132,52
1853,Superphosphates above 35%,53.0,2173,53
1854,Superphosphates above 35%,54.0,2214,54
1855,Superphosphates above 35%,55.0,2255,55
1856,Superphosphates above 35%,56.0,2296,56
1857,Superphosphates above 35%,57.0,2337,57
1858,Superphosphates above 35%,58.0,2378,58
1859,Superphosphates above 35%,59.0,2419,59
1860,Superphosphates above 35%,60.0,2460,60
1861,Superphosphates above 35%,61.0,2501,61
1862,Superphosphates above 35%,62.0,2542,62
1863,Superphosphates above 35%,63.0,2583,63
1864,Superphosphates above 35%,64.0,2624,64
1865,Superphosphates above 35%,65.0,2665,65
1866,Superphosphates above 35%,66.0,2706,66
1867,Superphosphates above 35%,67.0,2747,67
1868,Superphosphates above 35%,68.0,2788,68
1869,Superphosphates above 35%,69.0,2829,69
1870,Superphosphates above 35%,70.0,2870,70
1871,Superphosphates above 35%,71.0,2911,71
1872,Superphosphates above 35%,72.0,2952,72
1873,Superphosphates above 35%,73.0,2993,73
1874,Superphosphates above 35%,74.0,3034,74
1875,Superphosphates above 35%,75.0,3075,75
1876,Superphosphates above 35%,76.0,3116,76
1877,Superphosphates above 35%,77.0,3157,77
1878,Superphosphates above 35%,78.0,3198,78
1879,Superphosphates above 35%,79.0,3239,79
1880,Superphosphates above 35%,80.0,3280,80
1881,Superphosphates above 35%,81.0,3321,81
1882,Superphosphates above 35%,82.0,3362,82
1883,Superphosphates above 35%,83.0,3403,83
1884,Superphosphates above 35%,84.0,3444,84
1885,Superphosphates above 35%,85.0,3485,85
1886,Superphosphates above 35%,86.0,3526,86
1887,Superphosphates above 35%,87.0,3567,87
1888,Superphosphates above 35%,88.0,3608,88
1889,Superphosphates above 35%,89.0,3649,89
1890,Superphosphates above 35%,90.0,3690,90
1891,Superphosphates above 35%,91.0,3731,91
1892,Superphosphates above 35%,92.0,3772,92
1893,Superphosphates above 35%,93.0,3813,93
1894,Superphosphates above 35%,94.0,3854,94
1895,Superphosphates above 35%,95.0,3895,95
1896,Superphosphates above 35%,96.0,3936,96
1897,Superphosphates above 35%,97.0,3977,97
1898,Superphosphates above 35%,98.0,4018,98
1899,Superphosphates above 35%,99.0,4059,99
1900,Superphosphates above 35%,100.0,4100,100
1901,Superphosphates above 35%,101.0,4141,101
1902,Superphosphates above 35%,102.0,4182,102
1903,Superphosphates above 35%,103.0,4223,103
1904,Superphosphates above 35%,104.0,4264,104
1905,Superphosphates above 35%,105.0,4305,105
1906,Superphosphates above 35%,106.0,4346,106
1907,Superphosphates above 35%,107.0,4387,107
1908,Superphosphates above 35%,108.0,4428,108
1909,Superphosphates above 35%,109.0,4469,109
1910,Superphosphates above 35%,110.0,4510,110
1911,Superphosphates above 35%,111.0,4551,111
1912,Superphosphates above 35%,112.0,4592,112
1913,Superphosphates above 35%,113.0,4633,113
1914,Superphosphates above 35%,114.0,4674,114
1915,Superphosphates above 35%,115.0,4715,115
1916,Superphosphates above 35%,116.0,4756,116
1917,Superphosphates above 35%,117.0,4797,117
1918,Superphosphates above 35%,118.0,4838,118
1919,Superphosphates above 35%,119.0,4879,119
1920,Superphosphates above 35%,120.0,4920,120
1921,Superphosphates above 35%,121.0,4961,121
1922,Superphosphates above 35%,122.0,5002,122
1923,Superphosphates above 35%,123.0,5043,123
1924,Superphosphates above 35%,124.0,5084,124
1925,Superphosphates above 35%,125.0,5125,125
1926,Superphosphates above 35%,126.0,5166,126
1927,Superphosphates above 35%,127.0,5207,127
1928,Superphosphates above 35%,128.0,5248,128
1929,Superphosphates above 35%,129.0,5289,129
1930,Superphosphates above 35%,130.0,5330,130
1931,Superphosphates above 35%,131.0,5371,131
1932,Superphosphates above 35%,132.0,5412,132
1933,Superphosphates above 35%,133.0,5453,133
1934,Superphosphates above 35%,134.0,5494,134
1935,Superphosphates above 35%,135.0,5535,135
1936,Superphosphates above 35%,136.0,5576,136
1937,Superphosphates above 35%,137.0,5617,137
1938,Superphosphates above 35%,138.0,5658,138
1939,Superphosphates above 35%,139.0,5699,139
1940,Superphosphates above 35%,140.0,5740,140
1941,Superphosphates above 35%,141.0,5781,141
1942,Superphosphates above 35%,142.0,5822,142
1943,Superphosphates above 35%,143.0,5863,143
1944,Superphosphates above 35%,144.0,5904,144
1945,Superphosphates above 35%,145.0,5945,145
1946,Superphosphates above 35%,146.0,5986,146
1947,Superphosphates above 35%,147.0,6027,147
1948,Superphosphates above 35%,148.0,6068,148
1949,Superphosphates above 35%,149.0,6109,149
1950,Superphosphates above 35%,150.0,6150,150
1951,Superphosphates above 35%,151.0,6191,151
1952,Superphosphates above 35%,152.0,6232,152
1953,Superphosphates above 35%,153.0,6273,153
1954,Superphosphates above 35%,154.0,6314,154
1955,Superphosphates above 35%,155.0,6355,155
1956,Superphosphates above 35%,156.0,6396,156
1957,Superphosphates above 35%,157.0,6437,157
1958,Superphosphates above 35%,158.0,6478,158
1959,Superphosphates above 35%,159.0,6519,159
1960,Superphosphates above 35%,160.0,6560,160
1961,Superphosphates above 35%,161.0,6601,161
1962,Superphosphates above 35%,162.0,6642,162
1963,Superphosphates above 35%,163.0,6683,163
1964,Superphosphates above 35%,164.0,6724,164
1965,Superphosphates above 35%,165.0,6765,165
1966,Superphosphates above 35%,166.0,6806,166
1967,Superphosphates above 35%,167.0,6847,167
1968,Superphosphates above 35%,168.0,6888,168
1969,Superphosphates above 35%,169.0,6929,169
1970,Superphosphates above 35%,170.0,6970,170
1971,Superphosphates above 35%,171.0,7011,171
1972,Superphosphates above 35%,172.0,7052,172
1973,Superphosphates above 35%,173.0,7093,173
1974,Superphosphates above 35%,174.0,7134,174
1975,Superphosphates above 35%,175.0,7175,175
1976,Superphosphates above 35%,176.0,7216,176
1977,Superphosphates above 35%,177.0,7257,177
1978,Superphosphates above 35%,178.0,7298,178
1979,Superphosphates above 35%,179.0,7339,179
1980,Superphosphates above 35%,180.0,7380,180
1981,Superphosphates above 35%,181.0,7421,181
1982,Superphosphates above 35%,182.0,7462,182
1983,Superphosphates above 35%,183.0,7503,183
1984,Superphosphates above 35%,184.0,7544,184
1985,Superphosphates above 35%,185.0,7585,185
1986,Superphosphates above 35%,186.0,7626,186
1987,Superphosphates above 35%,187.0,7667,187
1988,Superphosphates above 35%,188.0,7708,188
1989,Superphosphates above 35%,189.0,7749,189
1990,Superphosphates above 35%,190.0,7790,190
1991,Superphosphates above 35%,191.0,7831,191
1992,Superphosphates above 35%,192.0,7872,192
1993,Superphosphates above 35%,193.0,7913,193
1994,Superphosphates above 35%,194.0,7954,194
1995,Superphosphates above 35%,195.0,7995,195
1996,Superphosphates above 35%,196.0,8036,196
1997,Superphosphates above 35%,197.0,8077,197
1998,Superphosphates above 35%,198.0,8118,198
1999,Superphosphates above 35%,199.0,8159,199
2000,"Superphosphates, other",0.0,0,0
2001,"Superphosphates, other",1.0,24,1
2002,"Superphosphates, other",2.0,48,2
2003,"Superphosphates, other",3.0,72,3
2004,"Superphosphates, other",4.0,96,4
2005,"Superphosphates, other",5.0,120,5
2006,"Superphosphates, other",6.0,144,6
2007,"Superphosphates, other",7.0,168,7
2008,"Superphosphates, other",8.0,192,8
2009,"Superphosphates, other",9.0,216,9
2010,"Superphosphates, other",10.0,240,10
2011,"Superphosphates, other",11.0,264,11
2012,"Superphosphates, other",12.0,288,12
2013,"Superphosphates, other",13.0,312,13
2014,"Superphosphates, other",14.0,336,14
2015,"Superphosphates, other",15.0,360,15
2016,"Superphosphates, other",16.0,384,16
2017,"Superphosphates, other",17.0,408,17
2018,"Superphosphates, other",18.0,432,18
2019,"Superphosphates, other",19.0,456,19
2020,"Superphosphates, other",20.0,480,20
2021,"Superphosphates, other",21.0,504,21
2022,"Superphosphates, other",22.0,528,22
2023,"Superphosphates, other",23.0,552,23
2024,"Superphosphates, other",24.0,576,24
2025,"Superphosphates, other",25.0,600,25
2026,"Superphosphates, other",26.0,624,26
2027,"Superphosphates, other",27.0,648,27
2028,"Superphosphates, other",28.0,672,28
2029,"Superphosphates, other",29.0,696,29
2030,"Superphosphates, other",30.0,720,30
2031,"Superphosphates, other",31.0,744,31
2032,"Superphosphates, other",32.0,768,32
2033,"Superphosphates, other",33.0,792,33
2034,"Superphosphates, other",34.0,816,34
2035,"Superphosphates, other",35.0,840,35
2036,"Superphosphates, other",36.0,864,36
2037,"Superphosphates, other",37.0,888,37
2038,"Superphosphates, other",38.0,912,38
2039,"Superphosphates, other",39.0,936,39
2040,"Superphosphates, other",40.0,960,40
2041,"Superphosphates, other",41.0,984,41
2042,"Superphosphates, other",42.0,1008,42
2043,"Superphosphates, other",43.0,1032,43
2044,"Superphosphates, other",44.0,1056,44
2045,"Superphosphates, other",45.0,1080,45
2046,"Superphosphates, other",46.0,1104,46
2047,"Superphosphates, other",47.0,1128,47
2048,"Superphosphates, other",48.0,1152,48
2049,"Superphosphates, other",49.0,1176,49
2050,"Superphosphates, other",50.0,1200,50
2051,"Superphosphates, other",51.0,1224,51
2052,"Superphosphates, other",52.0,1248,52
2053,"Superphosphates, other",53.0,1272,53
2054,"Superphosphates, other",54.0,1296,54
2055,"Superphosphates, other",55.0,1320,55
2056,"Superphosphates, other",56.0,1344,56
2057,"Superphosphates, other",57.0,1368,57
2058,"Superphosphates, other",58.0,1392,58
2059,"Superphosphates, other",59.0,1416,59
2060,"Superphosphates, other",60.0,1440,60
2061,"Superphosphates, other",61.0,1464,61
2062,"Superphosphates, other",62.0,1488,62
2063,"Superphosphates, other",63.0,1512,63
2064,"Superphosphates, other",64.0,1536,64
2065,"Superphosphates, other",65.0,1560,65
2066,"Superphosphates, other",66.0,1584,66
2067,"Superphosphates, other",67.0,1608,67
2068,"Superphosphates, other",68.0,1632,68
2069,"Superphosphates, other",69.0,1656,69
2070,"Superphosphates, other",70.0,1680,70
2071,"Superphosphates, other",71.0,1704,71
2072,"Superphosphates, other",72.0,1728,72
2073,"Superphosphates, other",73.0,1752,73
2074,"Superphosphates, other",74.0,1776,74
2075,"Superphosphates, other",75.0,1800,75
2076,"Superphosphates, other",76.0,1824,76
2077,"Superphosphates, other",77.0,1848,77
2078,"Superphosphates, other",78.0,1872,78
2079,"Superphosphates, other",79.0,1896,79
2080,"Superphosphates, other",80.0,1920,80
2081,"Superphosphates, other",81.0,1944,81
2082,"Superphosphates, other",82.0,1968,82
2083,"Superphosphates, other",83.0,1992,83
2084,"Superphosphates, other",84.0,2016,84
2085,"Superphosphates, other",85.0,2040,85
2086,"Superphosphates, other",86.0,2064,86
2087,"Superphosphates, other",87.0,2088,87
2088,"Superphosphates, other",88.0,2112,88
2089,"Superphosphates, other",89.0,2136,89
2090,"Superphosphates, other",90.0,2160,90
2091,"Superphosphates, other",91.0,2184,91
2092,"Superphosphates, other",92.0,2208,92
2093,"Superphosphates, other",93.0,2232,93
2094,"Superphosphates, other",94.0,2256,94
2095,"Superphosphates, other",95.0,2280,95
2096,"Superphosphates, other",96.0,2304,96
2097,"Superphosphates, other",97.0,2328,97
2098,"Superphosphates, other",98.0,2352,98
2099,"Superphosphates, other",99.0,2376,99
2100,"Superphosphates, other",100.0,2400,100
2101,"Superphosphates, other",101.0,2424,101
2102,"Superphosphates, other",102.0,2448,102
2103,"Superphosphates, other",103.0,2472,103
2104,"Superphosphates, other",104.0,2496,104
2105,"Superphosphates, other",105.0,2520,105
2106,"Superphosphates, other",106.0,2544,106
2107,"Superphosphates, other",107.0,2568,107
2108,"Superphosphates, other",108.0,2592,108
2109,"Superphosphates, other",109.0,2616,109
2110,"Superphosphates, other",110.0,2640,110
2111,"Superphosphates, other",111.0,2664,111
2112,"Superphosphates, other",112.0,2688,112
2113,"Superphosphates, other",113.0,2712,113
2114,"Superphosphates, other",114.0,2736,114
2115,"Superphosphates, other",115.0,2760,115
2116,"Superphosphates, other",116.0,2784,116
2117,"Superphosphates, other",117.0,2808,117
2118,"Superphosphates, other",118.0,2832,118
2119,"Superphosphates, other",119.0,2856,119
2120,"Superphosphates, other",120.0,2880,120
2121,"Superphosphates, other",121.0,2904,121
2122,"Superphosphates, other",122.0,2928,122
2123,"Superphosphates, other",123.0,2952,123
2124,"Superphosphates, other",124.0,2976,124
2125,"Superphosphates, other",125.0,3000,125
2126,"Superphosphates, other",126.0,3024,126
2127,"Superphosphates, other",127.0,3048,127
2128,"Superphosphates, other",128.0,3072,128
2129,"Superphosphates, other",129.0,3096,129
2130,"Superphosphates, other",130.0,3120,130
2131,"Superphosphates, other",131.0,3144,131
2132,"Superphosphates, other",132.0,3168,132
2133,"Superphosphates, other",133.0,3192,133
2134,"Superphosphates, other",134.0,3216,134
2135,"Superphosphates, other",135.0,3240,135
2136,"Superphosphates, other",136.0,3264,136
2137,"Superphosphates, other",137.0,3288,137
2138,"Superphosphates, other",138.0,3312,138
2139,"Superphosphates, other",139.0,3336,139
2140,"Superphosphates, other",140.0,3360,140
2141,"Superphosphates, other",141.0,3384,141
2142,"Superphosphates, other",142.0,3408,142
2143,"Superphosphates, other",143.0,3432,143
2144,"Superphosphates, other",144.0,3456,144
2145,"Superphosphates, other",145.0,3480,145
2146,"Superphosphates, other",146.0,3504,146
2147,"Superphosphates, other",147.0,3528,147
2148,"Superphosphates, other",148.0,3552,148
2149,"Superphosphates, other",149.0,3576,149
2150,"Superphosphates, other",150.0,3600,150
2151,"Superphosphates, other",151.0,3624,151
2152,"Superphosphates, other",152.0,3648,152
2153,"Superphosphates, other",153.0,3672,153
2154,"Superphosphates, other",154.0,3696,154
2155,"Superphosphates, other",155.0,3720,155
2156,"Superphosphates, other",156.0,3744,156
2157,"Superphosphates, other",157.0,3768,157
2158,"Superphosphates, other",158.0,3792,158
2159,"Superphosphates, other",159.0,3816,159
2160,"Superphosphates, other",160.0,3840,160
2161,"Superphosphates, other",161.0,3864,161
2162,"Superphosphates, other",162.0,3888,162
2163,"Superphosphates, other",163.0,3912,163
2164,"Superphosphates, other",164.0,3936,164
2165,"Superphosphates, other",165.0,3960,165
2166,"Superphosphates, other",166.0,3984,166
2167,"Superphosphates, other",167.0,4008,167
2168,"Superphosphates, other",168.0,4032,168
2169,"Superphosphates, other",169.0,4056,169
2170,"Superphosphates, other",170.0,4080,170
2171,"Superphosphates, other",171.0,4104,171
2172,"Superphosphates, other",172.0,4128,172
2173,"Superphosphates, other",173.0,4152,173
2174,"Superphosphates, other",174.0,4176,174
2175,"Superphosphates, other",175.0,4200,175
2176,"Superphosphates, other",176.0,4224,176
2177,"Superphosphates, other",177.0,4248,177
2178,"Superphosphates, other",178.0,4272,178
2179,"Superphosphates, other",179.0,4296,179
2180,"Superphosphates, other",180.0,4320,180
2181,"Superphosphates, other",181.0,4344,181
2182,"Superphosphates, other",182.0,4368,182
2183,"Superphosphates, other",183.0,4392,183
2184,"Superphosphates, other",184.0,4416,184
2185,"Superphosphates, other",185.0,4440,185
2186,"Superphosphates, other",186.0,4464,186
2187,"Superphosphates, other",187.0,4488,187
2188,"Superphosphates, other",188.0,4512,188
2189,"Superphosphates, other",189.0,4536,189
2190,"Superphosphates, other",190.0,4560,190
2191,"Superphosphates, other",191.0,4584,191
2192,"Superphosphates, other",192.0,4608,192
