crop,n,p,k,humidity,temperature,ph
sunflower,1.0,1.0,2.0,Moderate,29.55823,89.33735
sunflower,1.0,1.0,2.0,Moderate,29.59839,89.39759
sunflower,1.0,1.0,2.0,Moderate,29.63855,89.45783
sunflower,1.0,1.0,2.0,Moderate,29.67871,89.51807
sunflower,1.0,1.0,2.0,Moderate,29.71888,89.57831
sunflower,1.0,1.0,2.0,Moderate,29.75904,89.63855
sunflower,1.0,1.0,2.0,Moderate,29.7992,89.6988
sunflower,1.0,1.0,2.0,Moderate,29.83936,89.75904
sunflower,1.0,1.0,2.0,Moderate,29.87952,89.81928
sunflower,1.0,1.0,2.0,Moderate,29.91968,89.87952
sunflower,1.0,1.0,2.0,Moderate,29.95984,89.93976
sunflower,1.0,1.0,2.0,Moderate,30.0,90.0
sesame,1.0,1.0,2.0,Moderate,25.0,75.0
sesame,1.0,1.0,2.0,Moderate,25.04016,75.06024
sesame,1.0,1.0,2.0,Moderate,25.08032,75.12048
sesame,1.0,1.0,2.0,Moderate,25.12048,75.18072
sesame,1.0,1.0,2.0,Moderate,25.16064,75.24096
sesame,1.0,1.0,2.0,Moderate,25.2008,75.3012
sesame,1.0,1.0,2.0,Moderate,25.24096,75.36145
sesame,1.0,1.0,2.0,Moderate,25.28112,75.42169
sesame,1.0,1.0,2.0,Moderate,25.32129,75.48193
sesame,1.0,1.0,2.0,Moderate,25.36145,75.54217
sesame,1.0,1.0,2.0,Moderate,25.40161,75.60241
sesame,1.0,1.0,2.0,Moderate,25.44177,75.66265
sesame,1.0,1.0,2.0,Moderate,25.48193,75.72289
sesame,1.0,1.0,2.0,Moderate,25.52209,75.78313
sesame,1.0,1.0,2.0,Moderate,25.56225,75.84337
sesame,1.0,1.0,2.0,Moderate,25.60241,75.90361
sesame,1.0,1.0,2.0,Moderate,25.64257,75.96386
sesame,1.0,1.0,2.0,Moderate,25.68273,76.0241
sesame,1.0,1.0,2.0,Moderate,25.72289,76.08434
sesame,1.0,1.0,2.0,Moderate,25.76305,76.14458
sesame,1.0,1.0,2.0,Moderate,25.80321,76.20482
sesame,1.0,1.0,2.0,Moderate,25.84337,76.26506
sesame,1.0,1.0,2.0,Moderate,25.88353,76.3253
sesame,1.0,1.0,2.0,Moderate,25.92369,76.38554
sesame,1.0,1.0,2.0,Moderate,25.96386,76.44578
sesame,1.0,1.0,2.0,Moderate,26.00402,76.50602
sesame,1.0,1.0,2.0,Moderate,26.04418,76.56627
sesame,1.0,1.0,2.0,Moderate,26.08434,76.62651
sesame,1.0,1.0,2.0,Moderate,26.1245,76.68675
sesame,1.0,1.0,2.0,Moderate,26.16466,76.74699
sesame,1.0,1.0,2.0,Moderate,26.20482,76.80723
sesame,1.0,1.0,2.0,Moderate,26.24498,76.86747
sesame,1.0,1.0,2.0,Moderate,26.28514,76.92771
sesame,1.0,1.0,2.0,Moderate,26.3253,76.98795
sesame,1.0,1.0,2.0,Moderate,26.36546,77.04819
sesame,1.0,1.0,2.0,Moderate,26.40562,77.10843
sesame,1.0,1.0,2.0,Moderate,26.44578,77.16867
sesame,1.0,1.0,2.0,Moderate,26.48594,77.22892
sesame,1.0,1.0,2.0,Moderate,26.5261,77.28916
sesame,1.0,1.0,2.0,Moderate,26.56627,77.3494
sesame,1.0,1.0,2.0,Moderate,26.60643,77.40964
sesame,1.0,1.0,2.0,Moderate,26.64659,77.46988
sesame,1.0,1.0,2.0,Moderate,26.68675,77.53012
sesame,1.0,1.0,2.0,Moderate,26.72691,77.59036
sesame,1.0,1.0,2.0,Moderate,26.76707,77.6506
sesame,1.0,1.0,2.0,Moderate,26.80723,77.71084
sesame,1.0,1.0,2.0,Moderate,26.84739,77.77108
sesame,1.0,1.0,2.0,Moderate,26.88755,77.83133
sesame,1.0,1.0,2.0,Moderate,26.92771,77.89157
sesame,1.0,1.0,2.0,Moderate,26.96787,77.95181
sesame,1.0,1.0,2.0,Moderate,27.00803,78.01205
sesame,1.0,1.0,2.0,Moderate,27.04819,78.07229
sesame,1.0,1.0,2.0,Moderate,27.08835,78.13253
sesame,1.0,1.0,2.0,Moderate,27.12851,78.19277
sesame,1.0,1.0,2.0,Moderate,27.16867,78.25301
sesame,1.0,1.0,2.0,Moderate,27.20884,78.31325
sesame,1.0,1.0,2.0,Moderate,27.249,78.37349
sesame,1.0,1.0,2.0,Moderate,27.28916,78.43373
sesame,1.0,1.0,2.0,Moderate,27.32932,78.49398
sesame,1.0,1.0,2.0,Moderate,27.36948,78.55422
sesame,1.0,1.0,2.0,Moderate,27.40964,78.61446
sesame,1.0,1.0,2.0,Moderate,27.4498,78.6747
sesame,1.0,1.0,2.0,Moderate,27.48996,78.73494
sesame,1.0,1.0,2.0,Moderate,27.53012,78.79518
sesame,1.0,1.0,2.0,Moderate,27.57028,78.85542
sesame,1.0,1.0,2.0,Moderate,27.61044,78.91566
sesame,1.0,1.0,2.0,Moderate,27.6506,78.9759
sesame,1.0,1.0,2.0,Moderate,27.69076,79.03614
sesame,1.0,1.0,2.0,Moderate,27.73092,79.09639
sesame,1.0,1.0,2.0,Moderate,27.77108,79.15663
sesame,1.0,1.0,2.0,Moderate,27.81124,79.21687
sesame,1.0,1.0,2.0,Moderate,27.85141,79.27711
sesame,1.0,1.0,2.0,Moderate,27.89157,79.33735
sesame,1.0,1.0,2.0,Moderate,27.93173,79.39759
sesame,1.0,1.0,2.0,Moderate,27.97189,79.45783
sesame,1.0,1.0,2.0,Moderate,28.01205,79.51807
sesame,1.0,1.0,2.0,Moderate,28.05221,79.57831
sesame,1.0,1.0,2.0,Moderate,28.09237,79.63855
sesame,1.0,1.0,2.0,Moderate,28.13253,79.6988
sesame,1.0,1.0,2.0,Moderate,28.17269,79.75904
sesame,1.0,1.0,2.0,Moderate,28.21285,79.81928
sesame,1.0,1.0,2.0,Moderate,28.25301,79.87952
sesame,1.0,1.0,2.0,Moderate,28.29317,79.93976
sesame,1.0,1.0,2.0,Moderate,28.33333,80.0
sesame,1.0,1.0,2.0,Moderate,28.37349,80.06024
sesame,1.0,1.0,2.0,Moderate,28.41365,80.12048
sesame,1.0,1.0,2.0,Moderate,28.45382,80.18072
sesame,1.0,1.0,2.0,Moderate,28.49398,80.24096
sesame,1.0,1.0,2.0,Moderate,28.53414,80.3012
sesame,1.0,1.0,2.0,Moderate,28.5743,80.36145
sesame,1.0,1.0,2.0,Moderate,28.61446,80.42169
sesame,1.0,1.0,2.0,Moderate,28.65462,80.48193
sesame,1.0,1.0,2.0,Moderate,28.69478,80.54217
sesame,1.0,1.0,2.0,Moderate,28.73494,80.60241
sesame,1.0,1.0,2.0,Moderate,28.7751,80.66265
sesame,1.0,1.0,2.0,Moderate,28.81526,80.72289
sesame,1.0,1.0,2.0,Moderate,28.85542,80.78313
sesame,1.0,1.0,2.0,Moderate,28.89558,80.84337
sesame,1.0,1.0,2.0,Moderate,28.93574,80.90361
sesame,1.0,1.0,2.0,Moderate,28.9759,80.96386
sesame,1.0,1.0,2.0,Moderate,29.01606,81.0241
sesame,1.0,1.0,2.0,Moderate,29.05622,81.08434
sesame,1.0,1.0,2.0,Moderate,29.09639,81.14458
sesame,1.0,1.0,2.0,Moderate,29.13655,81.20482
sesame,1.0,1.0,2.0,Moderate,29.17671,81.26506
sesame,1.0,1.0,2.0,Moderate,29.21687,81.3253
sesame,1.0,1.0,2.0,Moderate,29.25703,81.38554
sesame,1.0,1.0,2.0,Moderate,29.29719,81.44578
sesame,1.0,1.0,2.0,Moderate,29.33735,81.50602
sesame,1.0,1.0,2.0,Moderate,29.37751,81.56627
sesame,1.0,1.0,2.0,Moderate,29.41767,81.62651
sesame,1.0,1.0,2.0,Moderate,29.45783,81.68675
sesame,1.0,1.0,2.0,Moderate,29.49799,81.74699
sesame,1.0,1.0,2.0,Moderate,29.53815,81.80723
sesame,1.0,1.0,2.0,Moderate,29.57831,81.86747
sesame,1.0,1.0,2.0,Moderate,29.61847,81.92771
sesame,1.0,1.0,2.0,Moderate,29.65863,81.98795
sesame,1.0,1.0,2.0,Moderate,29.6988,82.04819
sesame,1.0,1.0,2.0,Moderate,29.73896,82.10843
sesame,1.0,1.0,2.0,Moderate,29.77912,82.16867
sesame,1.0,1.0,2.0,Moderate,29.81928,82.22892
sesame,1.0,1.0,2.0,Moderate,29.85944,82.28916
sesame,1.0,1.0,2.0,Moderate,29.8996,82.3494
sesame,1.0,1.0,2.0,Moderate,29.93976,82.40964
sesame,1.0,1.0,2.0,Moderate,29.97992,82.46988
sesame,1.0,1.0,2.0,Moderate,30.02008,82.53012
sesame,1.0,1.0,2.0,Moderate,30.06024,82.59036
sesame,1.0,1.0,2.0,Moderate,30.1004,82.6506
sesame,1.0,1.0,2.0,Moderate,30.14056,82.71084
sesame,1.0,1.0,2.0,Moderate,30.18072,82.77108
sesame,1.0,1.0,2.0,Moderate,30.22088,82.83133
sesame,1.0,1.0,2.0,Moderate,30.26104,82.89157
sesame,1.0,1.0,2.0,Moderate,30.3012,82.95181
sesame,1.0,1.0,2.0,Moderate,30.34137,83.01205
sesame,1.0,1.0,2.0,Moderate,30.38153,83.07229
sesame,1.0,1.0,2.0,Moderate,30.42169,83.13253
sesame,1.0,1.0,2.0,Moderate,30.46185,83.19277
sesame,1.0,1.0,2.0,Moderate,30.50201,83.25301
sesame,1.0,1.0,2.0,Moderate,30.54217,83.31325
sesame,1.0,1.0,2.0,Moderate,30.58233,83.37349
sesame,1.0,1.0,2.0,Moderate,30.62249,83.43373
sesame,1.0,1.0,2.0,Moderate,30.66265,83.49398
sesame,1.0,1.0,2.0,Moderate,30.70281,83.55422
sesame,1.0,1.0,2.0,Moderate,30.74297,83.61446
sesame,1.0,1.0,2.0,Moderate,30.78313,83.6747
sesame,1.0,1.0,2.0,Moderate,30.82329,83.73494
sesame,1.0,1.0,2.0,Moderate,30.86345,83.79518
sesame,1.0,1.0,2.0,Moderate,30.90361,83.85542
sesame,1.0,1.0,2.0,Moderate,30.94378,83.91566
sesame,1.0,1.0,2.0,Moderate,30.98394,83.9759
sesame,1.0,1.0,2.0,Moderate,31.0241,84.03614
sesame,1.0,1.0,2.0,Moderate,31.06426,84.09639
sesame,1.0,1.0,2.0,Moderate,31.10442,84.15663
sesame,1.0,1.0,2.0,Moderate,31.14458,84.21687
sesame,1.0,1.0,2.0,Moderate,31.18474,84.27711
sesame,1.0,1.0,2.0,Moderate,31.2249,84.33735
sesame,1.0,1.0,2.0,Moderate,31.26506,84.39759
sesame,1.0,1.0,2.0,Moderate,31.30522,84.45783
sesame,1.0,1.0,2.0,Moderate,31.34538,84.51807
sesame,1.0,1.0,2.0,Moderate,31.38554,84.57831
sesame,1.0,1.0,2.0,Moderate,31.4257,84.63855
sesame,1.0,1.0,2.0,Moderate,31.46586,84.6988
sesame,1.0,1.0,2.0,Moderate,31.50602,84.75904
sesame,1.0,1.0,2.0,Moderate,31.54618,84.81928
sesame,1.0,1.0,2.0,Moderate,31.58635,84.87952
sesame,1.0,1.0,2.0,Moderate,31.62651,84.93976
sesame,1.0,1.0,2.0,Moderate,31.66667,85.0
sesame,1.0,1.0,2.0,Moderate,31.70683,85.06024
sesame,1.0,1.0,2.0,Moderate,31.74699,85.12048
sesame,1.0,1.0,2.0,Moderate,31.78715,85.18072
sesame,1.0,1.0,2.0,Moderate,31.82731,85.24096
sesame,1.0,1.0,2.0,Moderate,31.86747,85.3012
sesame,1.0,1.0,2.0,Moderate,31.90763,85.36145
sesame,1.0,1.0,2.0,Moderate,31.94779,85.42169
sesame,1.0,1.0,2.0,Moderate,31.98795,85.48193
sesame,1.0,1.0,2.0,Moderate,32.02811,85.54217
sesame,1.0,1.0,2.0,Moderate,32.06827,85.60241
sesame,1.0,1.0,2.0,Moderate,32.10843,85.66265
sesame,1.0,1.0,2.0,Moderate,32.14859,85.72289
sesame,1.0,1.0,2.0,Moderate,32.18876,85.78313
sesame,1.0,1.0,2.0,Moderate,32.22892,85.84337
sesame,1.0,1.0,2.0,Moderate,32.26908,85.90361
sesame,1.0,1.0,2.0,Moderate,32.30924,85.96386
sesame,1.0,1.0,2.0,Moderate,32.3494,86.0241
sesame,1.0,1.0,2.0,Moderate,32.38956,86.08434
sesame,1.0,1.0,2.0,Moderate,32.42972,86.14458
sesame,1.0,1.0,2.0,Moderate,32.46988,86.20482
sesame,1.0,1.0,2.0,Moderate,32.51004,86.26506
sesame,1.0,1.0,2.0,Moderate,32.5502,86.3253
sesame,1.0,1.0,2.0,Moderate,32.59036,86.38554
sesame,1.0,1.0,2.0,Moderate,32.63052,86.44578
sesame,1.0,1.0,2.0,Moderate,32.67068,86.50602
sesame,1.0,1.0,2.0,Moderate,32.71084,86.56627
sesame,1.0,1.0,2.0,Moderate,32.751,86.62651
sesame,1.0,1.0,2.0,Moderate,32.79116,86.68675
sesame,1.0,1.0,2.0,Moderate,32.83133,86.74699
sesame,1.0,1.0,2.0,Moderate,32.87149,86.80723
sesame,1.0,1.0,2.0,Moderate,32.91165,86.86747
sesame,1.0,1.0,2.0,Moderate,32.95181,86.92771
sesame,1.0,1.0,2.0,Moderate,32.99197,86.98795
sesame,1.0,1.0,2.0,Moderate,33.03213,87.04819
sesame,1.0,1.0,2.0,Moderate,33.07229,87.10843
sesame,1.0,1.0,2.0,Moderate,33.11245,87.16867
sesame,1.0,1.0,2.0,Moderate,33.15261,87.22892
sesame,1.0,1.0,2.0,Moderate,33.19277,87.28916
sesame,1.0,1.0,2.0,Moderate,33.23293,87.3494
sesame,1.0,1.0,2.0,Moderate,33.27309,87.40964
sesame,1.0,1.0,2.0,Moderate,33.31325,87.46988
sesame,1.0,1.0,2.0,Moderate,33.35341,87.53012
sesame,1.0,1.0,2.0,Moderate,33.39357,87.59036
sesame,1.0,1.0,2.0,Moderate,33.43373,87.6506
sesame,1.0,1.0,2.0,Moderate,33.4739,87.71084
sesame,1.0,1.0,2.0,Moderate,33.51406,87.77108
sesame,1.0,1.0,2.0,Moderate,33.55422,87.83133
sesame,1.0,1.0,2.0,Moderate,33.59438,87.89157
sesame,1.0,1.0,2.0,Moderate,33.63454,87.95181
sesame,1.0,1.0,2.0,Moderate,33.6747,88.01205
sesame,1.0,1.0,2.0,Moderate,33.71486,88.07229
sesame,1.0,1.0,2.0,Moderate,33.75502,88.13253
sesame,1.0,1.0,2.0,Moderate,33.79518,88.19277
sesame,1.0,1.0,2.0,Moderate,33.83534,88.25301
sesame,1.0,1.0,2.0,Moderate,33.8755,88.31325
sesame,1.0,1.0,2.0,Moderate,33.91566,88.37349
sesame,1.0,1.0,2.0,Moderate,33.95582,88.43373
sesame,1.0,1.0,2.0,Moderate,33.99598,88.49398
sesame,1.0,1.0,2.0,Moderate,34.03614,88.55422
sesame,1.0,1.0,2.0,Moderate,34.07631,88.61446
sesame,1.0,1.0,2.0,Moderate,34.11647,88.6747
sesame,1.0,1.0,2.0,Moderate,34.15663,88.73494
sesame,1.0,1.0,2.0,Moderate,34.19679,88.79518
sesame,1.0,1.0,2.0,Moderate,34.23695,88.85542
sesame,1.0,1.0,2.0,Moderate,34.27711,88.91566
sesame,1.0,1.0,2.0,Moderate,34.31727,88.9759
sesame,1.0,1.0,2.0,Moderate,34.35743,89.03614
sesame,1.0,1.0,2.0,Moderate,34.39759,89.09639
sesame,1.0,1.0,2.0,Moderate,34.43775,89.15663
sesame,1.0,1.0,2.0,Moderate,34.47791,89.21687
sesame,1.0,1.0,2.0,Moderate,34.51807,89.27711
sesame,1.0,1.0,2.0,Moderate,34.55823,89.33735
sesame,1.0,1.0,2.0,Moderate,34.59839,89.39759
sesame,1.0,1.0,2.0,Moderate,34.63855,89.45783
sesame,1.0,1.0,2.0,Moderate,34.67871,89.51807
sesame,1.0,1.0,2.0,Moderate,34.71888,89.57831
sesame,1.0,1.0,2.0,Moderate,34.75904,89.63855
sesame,1.0,1.0,2.0,Moderate,34.7992,89.6988
sesame,1.0,1.0,2.0,Moderate,34.83936,89.75904
sesame,1.0,1.0,2.0,Moderate,34.87952,89.81928
sesame,1.0,1.0,2.0,Moderate,34.91968,89.87952
sesame,1.0,1.0,2.0,Moderate,34.95984,89.93976
sesame,1.0,1.0,2.0,Moderate,35.0,90.0
safflower,1.0,1.0,2.0,Moderate,20.0,75.0
safflower,1.0,1.0,2.0,Moderate,20.04016,75.06024
safflower,1.0,1.0,2.0,Moderate,20.08032,75.12048
safflower,1.0,1.0,2.0,Moderate,20.12048,75.18072
safflower,1.0,1.0,2.0,Moderate,20.16064,75.24096
safflower,1.0,1.0,2.0,Moderate,20.2008,75.3012
safflower,1.0,1.0,2.0,Moderate,20.24096,75.36145
safflower,1.0,1.0,2.0,Moderate,20.28112,75.42169
safflower,1.0,1.0,2.0,Moderate,20.32129,75.48193
safflower,1.0,1.0,2.0,Moderate,20.36145,75.54217
safflower,1.0,1.0,2.0,Moderate,20.40161,75.60241
safflower,1.0,1.0,2.0,Moderate,20.44177,75.66265
safflower,1.0,1.0,2.0,Moderate,20.48193,75.72289
safflower,1.0,1.0,2.0,Moderate,20.52209,75.78313
safflower,1.0,1.0,2.0,Moderate,20.56225,75.84337
safflower,1.0,1.0,2.0,Moderate,20.60241,75.90361
safflower,1.0,1.0,2.0,Moderate,20.64257,75.96386
safflower,1.0,1.0,2.0,Moderate,20.68273,76.0241
safflower,1.0,1.0,2.0,Moderate,20.72289,76.08434
safflower,1.0,1.0,2.0,Moderate,20.76305,76.14458
safflower,1.0,1.0,2.0,Moderate,20.80321,76.20482
safflower,1.0,1.0,2.0,Moderate,20.84337,76.26506
safflower,1.0,1.0,2.0,Moderate,20.88353,76.3253
safflower,1.0,1.0,2.0,Moderate,20.92369,76.38554
safflower,1.0,1.0,2.0,Moderate,20.96386,76.44578
safflower,1.0,1.0,2.0,Moderate,21.00402,76.50602
safflower,1.0,1.0,2.0,Moderate,21.04418,76.56627
safflower,1.0,1.0,2.0,Moderate,21.08434,76.62651
safflower,1.0,1.0,2.0,Moderate,21.1245,76.68675
safflower,1.0,1.0,2.0,Moderate,21.16466,76.74699
safflower,1.0,1.0,2.0,Moderate,21.20482,76.80723
safflower,1.0,1.0,2.0,Moderate,21.24498,76.86747
safflower,1.0,1.0,2.0,Moderate,21.28514,76.92771
safflower,1.0,1.0,2.0,Moderate,21.3253,76.98795
safflower,1.0,1.0,2.0,Moderate,21.36546,77.04819
safflower,1.0,1.0,2.0,Moderate,21.40562,77.10843
safflower,1.0,1.0,2.0,Moderate,21.44578,77.16867
safflower,1.0,1.0,2.0,Moderate,21.48594,77.22892
safflower,1.0,1.0,2.0,Moderate,21.5261,77.28916
safflower,1.0,1.0,2.0,Moderate,21.56627,77.3494
safflower,1.0,1.0,2.0,Moderate,21.60643,77.40964
safflower,1.0,1.0,2.0,Moderate,21.64659,77.46988
safflower,1.0,1.0,2.0,Moderate,21.68675,77.53012
safflower,1.0,1.0,2.0,Moderate,21.72691,77.59036
safflower,1.0,1.0,2.0,Moderate,21.76707,77.6506
safflower,1.0,1.0,2.0,Moderate,21.80723,77.71084
safflower,1.0,1.0,2.0,Moderate,21.84739,77.77108
safflower,1.0,1.0,2.0,Moderate,21.88755,77.83133
safflower,1.0,1.0,2.0,Moderate,21.92771,77.89157
safflower,1.0,1.0,2.0,Moderate,21.96787,77.95181
safflower,1.0,1.0,2.0,Moderate,22.00803,78.01205
safflower,1.0,1.0,2.0,Moderate,22.04819,78.07229
safflower,1.0,1.0,2.0,Moderate,22.08835,78.13253
safflower,1.0,1.0,2.0,Moderate,22.12851,78.19277
safflower,1.0,1.0,2.0,Moderate,22.16867,78.25301
safflower,1.0,1.0,2.0,Moderate,22.20884,78.31325
safflower,1.0,1.0,2.0,Moderate,22.249,78.37349
safflower,1.0,1.0,2.0,Moderate,22.28916,78.43373
safflower,1.0,1.0,2.0,Moderate,22.32932,78.49398
safflower,1.0,1.0,2.0,Moderate,22.36948,78.55422
safflower,1.0,1.0,2.0,Moderate,22.40964,78.61446
safflower,1.0,1.0,2.0,Moderate,22.4498,78.6747
safflower,1.0,1.0,2.0,Moderate,22.48996,78.73494
safflower,1.0,1.0,2.0,Moderate,22.53012,78.79518
safflower,1.0,1.0,2.0,Moderate,22.57028,78.85542
safflower,1.0,1.0,2.0,Moderate,22.61044,78.91566
safflower,1.0,1.0,2.0,Moderate,22.6506,78.9759
safflower,1.0,1.0,2.0,Moderate,22.69076,79.03614
safflower,1.0,1.0,2.0,Moderate,22.73092,79.09639
safflower,1.0,1.0,2.0,Moderate,22.77108,79.15663
safflower,1.0,1.0,2.0,Moderate,22.81124,79.21687
safflower,1.0,1.0,2.0,Moderate,22.85141,79.27711
safflower,1.0,1.0,2.0,Moderate,22.89157,79.33735
safflower,1.0,1.0,2.0,Moderate,22.93173,79.39759
safflower,1.0,1.0,2.0,Moderate,22.97189,79.45783
safflower,1.0,1.0,2.0,Moderate,23.01205,79.51807
safflower,1.0,1.0,2.0,Moderate,23.05221,79.57831
safflower,1.0,1.0,2.0,Moderate,23.09237,79.63855
safflower,1.0,1.0,2.0,Moderate,23.13253,79.6988
safflower,1.0,1.0,2.0,Moderate,23.17269,79.75904
safflower,1.0,1.0,2.0,Moderate,23.21285,79.81928
safflower,1.0,1.0,2.0,Moderate,23.25301,79.87952
safflower,1.0,1.0,2.0,Moderate,23.29317,79.93976
safflower,1.0,1.0,2.0,Moderate,23.33333,80.0
safflower,1.0,1.0,2.0,Moderate,23.37349,80.06024
safflower,1.0,1.0,2.0,Moderate,23.41365,80.12048
safflower,1.0,1.0,2.0,Moderate,23.45382,80.18072
safflower,1.0,1.0,2.0,Moderate,23.49398,80.24096
safflower,1.0,1.0,2.0,Moderate,23.53414,80.3012
safflower,1.0,1.0,2.0,Moderate,23.5743,80.36145
safflower,1.0,1.0,2.0,Moderate,23.61446,80.42169
safflower,1.0,1.0,2.0,Moderate,23.65462,80.48193
safflower,1.0,1.0,2.0,Moderate,23.69478,80.54217
safflower,1.0,1.0,2.0,Moderate,23.73494,80.60241
safflower,1.0,1.0,2.0,Moderate,23.7751,80.66265
safflower,1.0,1.0,2.0,Moderate,23.81526,80.72289
safflower,1.0,1.0,2.0,Moderate,23.85542,80.78313
safflower,1.0,1.0,2.0,Moderate,23.89558,80.84337
safflower,1.0,1.0,2.0,Moderate,23.93574,80.90361
safflower,1.0,1.0,2.0,Moderate,23.9759,80.96386
safflower,1.0,1.0,2.0,Moderate,24.01606,81.0241
safflower,1.0,1.0,2.0,Moderate,24.05622,81.08434
safflower,1.0,1.0,2.0,Moderate,24.09639,81.14458
safflower,1.0,1.0,2.0,Moderate,24.13655,81.20482
safflower,1.0,1.0,2.0,Moderate,24.17671,81.26506
safflower,1.0,1.0,2.0,Moderate,24.21687,81.3253
safflower,1.0,1.0,2.0,Moderate,24.25703,81.38554
safflower,1.0,1.0,2.0,Moderate,24.29719,81.44578
safflower,1.0,1.0,2.0,Moderate,24.33735,81.50602
safflower,1.0,1.0,2.0,Moderate,24.37751,81.56627
safflower,1.0,1.0,2.0,Moderate,24.41767,81.62651
safflower,1.0,1.0,2.0,Moderate,24.45783,81.68675
safflower,1.0,1.0,2.0,Moderate,24.49799,81.74699
safflower,1.0,1.0,2.0,Moderate,24.53815,81.80723
safflower,1.0,1.0,2.0,Moderate,24.57831,81.86747
safflower,1.0,1.0,2.0,Moderate,24.61847,81.92771
safflower,1.0,1.0,2.0,Moderate,24.65863,81.98795
safflower,1.0,1.0,2.0,Moderate,24.6988,82.04819
safflower,1.0,1.0,2.0,Moderate,24.73896,82.10843
safflower,1.0,1.0,2.0,Moderate,24.77912,82.16867
safflower,1.0,1.0,2.0,Moderate,24.81928,82.22892
safflower,1.0,1.0,2.0,Moderate,24.85944,82.28916
safflower,1.0,1.0,2.0,Moderate,24.8996,82.3494
safflower,1.0,1.0,2.0,Moderate,24.93976,82.40964
safflower,1.0,1.0,2.0,Moderate,24.97992,82.46988
safflower,1.0,1.0,2.0,Moderate,25.02008,82.53012
safflower,1.0,1.0,2.0,Moderate,25.06024,82.59036
safflower,1.0,1.0,2.0,Moderate,25.1004,82.6506
safflower,1.0,1.0,2.0,Moderate,25.14056,82.71084
safflower,1.0,1.0,2.0,Moderate,25.18072,82.77108
safflower,1.0,1.0,2.0,Moderate,25.22088,82.83133
safflower,1.0,1.0,2.0,Moderate,25.26104,82.89157
safflower,1.0,1.0,2.0,Moderate,25.3012,82.95181
safflower,1.0,1.0,2.0,Moderate,25.34137,83.01205
safflower,1.0,1.0,2.0,Moderate,25.38153,83.07229
safflower,1.0,1.0,2.0,Moderate,25.42169,83.13253
safflower,1.0,1.0,2.0,Moderate,25.46185,83.19277
safflower,1.0,1.0,2.0,Moderate,25.50201,83.25301
safflower,1.0,1.0,2.0,Moderate,25.54217,83.31325
safflower,1.0,1.0,2.0,Moderate,25.58233,83.37349
safflower,1.0,1.0,2.0,Moderate,25.62249,83.43373
safflower,1.0,1.0,2.0,Moderate,25.66265,83.49398
safflower,1.0,1.0,2.0,Moderate,25.70281,83.55422
safflower,1.0,1.0,2.0,Moderate,25.74297,83.61446
safflower,1.0,1.0,2.0,Moderate,25.78313,83.6747
safflower,1.0,1.0,2.0,Moderate,25.82329,83.73494
safflower,1.0,1.0,2.0,Moderate,25.86345,83.79518
safflower,1.0,1.0,2.0,Moderate,25.90361,83.85542
safflower,1.0,1.0,2.0,Moderate,25.94378,83.91566
safflower,1.0,1.0,2.0,Moderate,25.98394,83.9759
safflower,1.0,1.0,2.0,Moderate,26.0241,84.03614
safflower,1.0,1.0,2.0,Moderate,26.06426,84.09639
safflower,1.0,1.0,2.0,Moderate,26.10442,84.15663
safflower,1.0,1.0,2.0,Moderate,26.14458,84.21687
safflower,1.0,1.0,2.0,Moderate,26.18474,84.27711
safflower,1.0,1.0,2.0,Moderate,26.2249,84.33735
safflower,1.0,1.0,2.0,Moderate,26.26506,84.39759
safflower,1.0,1.0,2.0,Moderate,26.30522,84.45783
safflower,1.0,1.0,2.0,Moderate,26.34538,84.51807
safflower,1.0,1.0,2.0,Moderate,26.38554,84.57831
safflower,1.0,1.0,2.0,Moderate,26.4257,84.63855
safflower,1.0,1.0,2.0,Moderate,26.46586,84.6988
safflower,1.0,1.0,2.0,Moderate,26.50602,84.75904
safflower,1.0,1.0,2.0,Moderate,26.54618,84.81928
safflower,1.0,1.0,2.0,Moderate,26.58635,84.87952
safflower,1.0,1.0,2.0,Moderate,26.62651,84.93976
safflower,1.0,1.0,2.0,Moderate,26.66667,85.0
safflower,1.0,1.0,2.0,Moderate,26.70683,85.06024
safflower,1.0,1.0,2.0,Moderate,26.74699,85.12048
safflower,1.0,1.0,2.0,Moderate,26.78715,85.18072
safflower,1.0,1.0,2.0,Moderate,26.82731,85.24096
safflower,1.0,1.0,2.0,Moderate,26.86747,85.3012
safflower,1.0,1.0,2.0,Moderate,26.90763,85.36145
safflower,1.0,1.0,2.0,Moderate,26.94779,85.42169
safflower,1.0,1.0,2.0,Moderate,26.98795,85.48193
safflower,1.0,1.0,2.0,Moderate,27.02811,85.54217
safflower,1.0,1.0,2.0,Moderate,27.06827,85.60241
safflower,1.0,1.0,2.0,Moderate,27.10843,85.66265
safflower,1.0,1.0,2.0,Moderate,27.14859,85.72289
safflower,1.0,1.0,2.0,Moderate,27.18876,85.78313
safflower,1.0,1.0,2.0,Moderate,27.22892,85.84337
safflower,1.0,1.0,2.0,Moderate,27.26908,85.90361
safflower,1.0,1.0,2.0,Moderate,27.30924,85.96386
safflower,1.0,1.0,2.0,Moderate,27.3494,86.0241
safflower,1.0,1.0,2.0,Moderate,27.38956,86.08434
safflower,1.0,1.0,2.0,Moderate,27.42972,86.14458
safflower,1.0,1.0,2.0,Moderate,27.46988,86.20482
safflower,1.0,1.0,2.0,Moderate,27.51004,86.26506
safflower,1.0,1.0,2.0,Moderate,27.5502,86.3253
